Scan Name,Dice Coefficient,Jaccard Index
364,0.0018812463256907702,0.0009415087678004002
365,0.0040813038691834705,0.002044824710092286
366,0.0020868471455933223,0.001044513442744924
367,0.0023891476007288923,0.0011960025136324016
368,0.0016554679131366248,0.0008284196676575216
369,0.0008763498614801832,0.00043836701217529023
37,0.0019583268055773147,0.0009801231034617947
370,0.039317507418397624,0.0200529701097238
370_0,0.0063787604516851995,0.003199584918713248
370_1,0.016620973269362578,0.008380129589632829
370_2,0.030331430518871945,0.015399255991002682
370_3,0.03734806000740129,0.01902938531604444
370_4,0.03317972350230415,0.016869728209934397
370_5,0.027909380652941684,0.014152179610378264
370_6,0.023467224303679823,0.0118729244423546
370_7,0.019990149781267202,0.01009598501697296
371,0.02685787706718614,0.013611729613914212
371_0,0.0047444647910770766,0.0023778732635267616
371_1,0.012131500496853263,0.006102768115640166
371_2,0.023375177787397193,0.011825804029533225
371_3,0.02700647415476313,0.013688070336264012
371_4,0.02320311038110485,0.011737731126022844
371_5,0.018046309090147802,0.009105313193197422
371_6,0.011810196276215693,0.005940175457139837
371_7,0.0064556962025316455,0.0032383008444980634
372,0.0026619343389529724,0.0013327410039982231
373,0.001812004530011325,0.000906823849467241
374,0.0046832216032480405,0.00234710681228824
375,0.002527345044746437,0.0012652714110887556
376,0.0043482894596610895,0.0021788819345053725
377,0.004643928939125101,0.0023273685366121417
378,0.0031275239289948963,0.0015662111459158032
379,0.0023132962745571937,0.0011579875213882024
38,0.0035758185272097443,0.0017911116086421135
380,0.0023471635431336437,0.0011749606840078812
381,0.001526159324674499,0.0007636623975817358
382,0.0011272968673672608,0.0005639663124122719
383,0.0009338872250668212,0.0004671617507289334
384,0.0070459749867887965,0.00353544281421248
385,0.003051488169790267,0.0015280755371071477
386,0.0013786538429975874,0.0006898024208780199
387,0.0012532860549000428,0.0006270359551592825
388,0.0021972296784569557,0.0010998231212299878
389,0.006832665396491689,0.003428044037181093
389_0,0.0033822056578061634,0.0016939675021380171
389_1,0.006693877551020408,0.003358178392988779
389_2,0.0047730323671257395,0.002392225267879392
389_3,0.0003337783711615487,0.00016691704223001168
39,0.0007121123842817376,0.0003561830133082926
390,0.008744295598410128,0.004391347419159287
390_0,0.0006175380815150268,0.0003088644085246577
390_1,0.004072126440990786,0.0020402172317628064
390_2,0.010742588787789845,0.005400301000383628
390_3,0.010530484138274936,0.0052931115829205
390_4,0.004951816160118606,0.002482053416167531
390_5,0.0,0.0
390_6,0.0,0.0
390_7,0.0001191309397942013,5.956901815365828e-05
391,0.013297581262996606,0.006693292934857458
391_0,0.0001925218993660529,9.627021674551655e-05
391_1,0.0005484485760903844,0.0002742995076323838
391_2,0.005852773885087792,0.0029349758174527715
